Orthogroup	A_arenosa	A_thaliana
OG0002289	jg9915	AT4G25515.1
OG0002290	jg10288	AT4G22460.1
OG0002291	jg10302	AT4G22300.1
OG0002291	jg10301	AT4G22305.1
OG0002292	jg10426	AT4G21400.1
OG0002292	jg10425	AT4G21410.3
OG0002293	jg10574	AT4G19960.3
OG0002294	jg10576	AT4G19950.1
OG0002294	jg20646	AT5G44860.1
OG0002295	jg20485	AT5G45930.1
OG0002295	jg10744	AT4G18480.1
OG0002296	jg11291	AT4G14690.1
OG0002297	jg11607	AT4G13090.1
OG0002298	jg11676, jg11684	AT4G12770.1, AT4G12780.1
OG0002299	jg20702	AT5G44560.1
OG0002300	jg21780	AT5G51190.1
OG0002301	jg22197	AT5G54148.1
OG0002301	jg22194	AT5G54150.1
OG0002302	jg22989	AT5G60500.1
OG0002302	jg22990	AT5G60510.1
OG0002303	jg23066	AT5G61220.1
OG0002304	jg23129	AT5G61820.1
OG0002305	jg23644	AT5G67360.1
OG0002317	jg8197	AT4G00460.2
OG0002317	jg28450	AT1G01700.4
OG0002318	jg28606	AT1G02920.1
OG0002318	jg28607	AT1G02930.1
OG0002319	jg18316	AT2G32450.1
OG0002319	jg28849	AT1G05150.1
OG0002320	jg28890	AT1G05530.1
OG0002320	jg28894	AT1G05560.2
OG0002321	jg29093	AT1G07390.3
OG0002322	jg29084	AT1G07300.3
OG0002323	jg29317	AT1G09520.1
OG0002324	jg29387	AT1G10095.1
OG0002325	jg664	AT1G63340.1, AT1G62580.1
OG0002325	jg29663	AT1G12200.1
OG0002326	jg32102	AT1G14650.1
OG0002326	jg29945	AT1G14640.1
OG0002327	jg29984	AT1G14980.1
OG0002328	jg30058	AT1G15720.1
OG0002328	jg22739	AT5G58340.1
OG0002329	jg30077	AT1G15860.3
OG0002330	jg21713	AT5G50430.1
OG0002330	jg30252	AT1G17280.4
OG0002331	jg30350	AT1G18280.1
OG0002332	jg30424	AT1G18980.1
OG0002332	jg30423	AT1G18970.1
OG0002333	jg3176	AT1G75230.2
OG0002333	jg30475	AT1G19480.1
OG0002334	jg30534, jg13272	AT3G25940.1
OG0002335	jg3929	AT5G01040.1
OG0002335	jg30578, jg3928	AT5G01050.1
OG0002336	jg30637	AT1G20920.1
OG0002336	jg24888	AT3G09620.2
OG0002337	jg3316	AT1G76540.1
OG0002337	jg30639	AT1G20930.1
OG0002338	jg3461	AT1G77870.1
OG0002338	jg30763	AT1G22050.1
OG0002339	jg30791	AT1G22275.1
OG0002339	jg30789	AT1G22260.1
OG0002340	jg30825	AT1G22650.1
OG0002340	jg2829	AT1G72000.1
OG0002341	jg30849	AT1G22900.1
OG0002341	jg21075	AT5G42500.1, AT5G42510.1
OG0002342	jg30896, jg30899	AT1G23280.1
OG0002343	jg30964	AT1G23910.1, AT1G24000.1
OG0002344	jg26192	AT3G20370.1
OG0002344	jg26193	AT3G20380.1
OG0002345	jg31410	AT1G29030.1
OG0002345	jg18507	AT2G34040.1
OG0002346	jg31492, jg31487	AT1G29580.1
OG0002346	jg33665	AT1G55080.1
OG0002347	jg32028, jg31784, jg31916	AT1G32660.1
OG0002348	jg18624	AT2G35060.2
OG0002348	jg31718	AT1G31120.1
OG0002349	jg31805	AT1G31760.1
OG0002349	jg18687	AT2G35605.1
OG0002350	jg18655	AT2G35340.1
OG0002350	jg31902	AT1G32490.1
OG0002352	jg32347	AT4G12170.1
OG0002353	jg32488	AT4G07940.1, AT3G61370.1
OG0002354	jg32585	AT1G43910.1
OG0002356	jg32781, jg2026	AT1G47500.1
OG0002356	jg32780	AT1G47490.1
OG0002357	jg20847	AT5G43660.1
OG0002357	jg32951	AT1G48700.4
OG0002357	jg32952, jg32953	AT1G48740.2
OG0002358	jg26104	AT3G19590.1
OG0002358	jg33119	AT1G49910.1
OG0002359	jg33324	AT1G51650.1
OG0002360	jg14424	AT3G46410.1
OG0002361	jg33578	AT1G53620.1, AT1G53610.1
OG0002362	jg33593	AT1G53660.3
OG0002363	jg33790, jg33789	AT1G56030.1
OG0002364	jg473	AT1G63900.1
OG0002365	jg509	AT4G16930.1
OG0002366	jg1007	AT1G59950.1
OG0002366	jg1006	AT1G59960.1
OG0002367	jg1087	AT1G59670.1
OG0002367	jg1067, jg1065, jg1063	AT1G59700.1
OG0002368	jg25647	AT3G16020.1, AT3G18120.1
OG0002369	jg1288	AT3G04620.1
OG0002370	jg1529	AT1G54630.1, AT1G54580.1
OG0002371	jg1738	AT1G64830.1
OG0002371	jg11858	AT5G33340.1
OG0002372	jg1852	AT1G65220.1
OG0002372	jg12039	AT5G36230.2
OG0002373	jg2007	AT1G65820.3
OG0002374	jg2248	AT1G67270.1
OG0002374	jg2322	AT1G67780.1
OG0002375	jg2839	AT1G72110.1
OG0002376	jg2840	AT1G72120.1
OG0002376	jg2841	AT1G72125.1
OG0002377	jg7946	AT4G02655.2
OG0002378	jg3763	AT1G80070.1
OG0002378	jg8345	AT4G38780.1
OG0002379	jg3777	AT1G79920.1, AT1G79930.1
OG0002380	jg23897	AT3G01930.2
OG0002380	jg5227	AT5G14120.1
OG0002381	jg6672	AT5G27320.1
OG0002381	jg24408	AT3G05120.1
OG0002382	jg6660	AT5G27410.2
OG0002382	jg24418	AT3G05190.1
OG0002383	jg24428	AT3G05280.1
OG0002383	jg6652	AT5G27490.1
OG0002384	jg5749	AT5G18980.1
OG0002384	jg24553	AT3G06210.1
OG0002385	jg24611	AT3G06650.1
OG0002385	jg21579	AT5G49460.1
OG0002386	jg24679, jg24675	AT3G07220.1
OG0002387	jg24755	AT3G07980.1
OG0002387	jg25336	AT3G13530.1
OG0002388	jg3858	AT5G01570.1
OG0002389	jg24824	AT3G09035.1
OG0002389	jg24842	AT3G09190.1
OG0002390	jg25000	AT3G10600.1
OG0002390	jg4225	AT5G04770.1
OG0002391	jg25145	AT3G11930.3
OG0002392	jg25279	AT3G13090.1
OG0002392	jg25280	AT3G13100.1
OG0002393	jg25364	AT3G13710.1
OG0002393	jg25365	AT3G13720.1
OG0002394	jg25422	AT3G14150.1
OG0002394	jg25421	AT3G14130.1
OG0002395	jg5026	AT5G11880.1
OG0002395	jg25451	AT3G14390.1
OG0002396	jg25742	AT3G16720.1
OG0002397	jg11046	AT4G16155.1
OG0002397	jg25774	AT3G16950.2
OG0002399	jg25858	AT3G17560.1
OG0002400	jg25928	AT3G18070.1
OG0002400	jg25929	AT3G18080.1
OG0002401	jg13532	AT3G27740.1
OG0002402	jg26368	AT3G21690.1
OG0002403	jg11237	AT4G15020.1
OG0002403	jg26445	AT3G22220.1
OG0002404	jg11458	AT4G13615.1
OG0002404	jg26685	AT3G24100.1
OG0002405	jg26731	AT3G24280.1
OG0002405	jg11485	AT4G13520.1
OG0002406	jg26745, jg17213	AT3G24350.2
OG0002407	jg11704	AT2G11626.1
OG0002407	jg11530	AT5G24480.1
OG0002407	jg20690, jg26973	AT3G44265.1, AT2G04378.2
OG0002408	jg21877	AT5G51940.1
OG0002409	jg27529, jg7904	AT4G03070.1
OG0002410	jg27572, jg27571	AT2G15480.2
OG0002410	jg27573	AT2G15490.1
OG0002411	jg27747	AT2G16570.1
OG0002411	jg8877	AT4G34740.1
OG0002412	jg20149	AT2G47370.1, AT5G28660.1
OG0002412	jg27772	AT2G16760.1
OG0002413	jg27909	AT2G17740.1
OG0002413	jg19787	AT2G44370.1
OG0002414	jg28270	AT2G20510.2
OG0002414	jg18739	AT2G36070.1
OG0002415	jg28283	AT2G20618.1
OG0002416	jg16802	AT2G23420.1
OG0002416	jg8618	AT4G36940.1
OG0002417	jg16811	AT2G23510.1
OG0002418	jg9365	AT4G30470.1
OG0002418	jg16850	AT2G23910.1
OG0002420	jg17449	AT2G41920.1
OG0002420	jg19488	AT5G27790.1, AT2G34290.1
OG0002421	jg18398	AT2G33130.1
OG0002422	jg18742	AT2G36100.1
OG0002423	jg18858	AT2G37120.1
OG0002423	jg15268	AT3G53370.1
OG0002424	jg18932	AT2G37700.3
OG0002425	jg18940	AT2G37770.2
OG0002426	jg19022, jg19025	AT2G38430.1
OG0002427	jg19121	AT2G39310.1
OG0002428	jg19320, jg19314	AT2G40560.1
OG0002428	jg12453, jg19325	AT2G40500.1
OG0002429	jg19427	AT2G41420.1
OG0002430	jg19641	AT2G43150.1
OG0002431	jg19720	AT2G43745.1
OG0002432	jg19808	AT2G44525.1
OG0002433	jg20030	AT5G57650.1
OG0002433	jg20031	AT2G46290.1
OG0002434	jg20132	AT2G47240.1
OG0002435	jg21753	AT5G50950.1
OG0002435	jg20164	AT2G47510.1
OG0002436	jg13098	AT2G02955.1, AT1G42615.1
OG0002437	jg13546	AT3G27880.1
OG0002438	jg13619	AT3G28490.1
OG0002438	jg13618	AT3G28480.2
OG0002439	jg13635	AT3G28600.1
OG0002440	jg13735	AT3G29180.1
OG0002440	jg12508	AT5G39430.1
OG0002441	jg13786, jg13788	AT3G29380.1
OG0002442	jg14239	AT3G44870.1, AT3G44860.1
OG0002442	jg14237	AT3G44840.1
OG0002443	jg14313	AT3G45460.1
OG0002443	jg14315, jg14316	AT3G45525.1, AT3G45480.1
OG0002444	jg14333	AT3G45600.1
OG0002444	jg22967	AT5G60220.1
OG0002445	jg14452	AT3G46670.1
OG0002446	jg14518	AT3G47300.1
OG0002446	jg22778	AT5G58640.1
OG0002447	jg14521	AT3G47360.1
OG0002447	jg14520	AT3G47350.2
OG0002448	jg14769	AT3G49305.1, AT3G49300.1
OG0002448	jg14763	AT3G49270.3
OG0002449	jg14819	AT3G49620.1
OG0002449	jg14820	AT3G49630.1
OG0002450	jg23794	AT5G66020.1
OG0002450	jg15032	AT3G51460.1
OG0002451	jg15039	AT3G51530.1
OG0002452	jg15153	AT3G52430.1
OG0002453	jg15340	AT3G54040.2
OG0002454	jg15584	AT3G56150.1
OG0002455	jg16274, jg16195, jg16191, jg16273	AT3G60980.1
OG0002456	jg3893	AT5G01330.1
OG0002456	jg3894	AT5G01320.1
OG0002456	jg9076	AT4G33070.1
OG0002458	jg4599	AT5G07560.1
OG0002459	jg23469	AT5G64650.1
OG0002459	jg4791	AT5G09770.1
OG0002460	jg4839, jg4841, jg4842	AT5G10140.1
OG0002461	jg6098, jg6100	AT5G22770.1
OG0002462	jg6335	AT5G24660.1
OG0002462	jg6333	AT5G24655.1
OG0002463	jg8777	AT4G35670.1
OG0002463	jg6649	AT5G27530.1
OG0002464	jg6670	AT5G27350.1
OG0002464	jg6669	AT5G27360.3
OG0002465	jg6728	AT5G28050.3
OG0002466	jg7591, jg7504	AT4G11370.1
OG0002466	jg7503	AT4G11360.1
OG0002467	jg7556	AT4G11650.1
OG0002468	jg7589	AT4G11910.1
OG0002468	jg7590	AT4G11911.1
OG0002469	jg23673	AT5G67100.1
OG0002470	jg8865	AT4G34890.1
OG0002471	jg8084	AT4G01550.1
OG0002472	jg9626	AT4G28090.1
OG0002472	jg8298, jg8305	AT4G38420.1
OG0002473	jg8367	AT4G38990.2
OG0002473	jg8368	AT4G39000.1
OG0002474	jg8838	AT4G35150.1
OG0002474	jg8837	AT4G35160.1
OG0002475	jg9255	AT4G31490.1, AT4G31480.3
OG0002476	jg9478, jg9474	AT4G29550.1
OG0002477	jg9516	AT4G29180.2
OG0002477	jg9490	AT4G29450.1
OG0002478	jg9649	AT4G27910.1
OG0002478	jg22063	AT5G53430.1
OG0002479	jg22628	AT5G57290.1
OG0002479	jg9871	AT4G25890.1
OG0002480	jg10403	AT4G21600.1
OG0002481	jg10474	AT4G20990.1
OG0002482	jg20536	AT5G45500.1
OG0002483	jg20451	AT5G46190.2
OG0002483	jg10756	AT4G18375.2
OG0002484	jg10857	AT5G47130.2
OG0002484	jg20338	AT5G47120.1
OG0002485	jg10868	AT4G17510.1
OG0002486	jg10901	AT4G17190.1
OG0002486	jg20342	AT5G47770.1
OG0002487	jg12655	AT2G25230.1, AT5G40430.1
OG0002487	jg12644	AT5G40360.1
OG0002488	jg12729	AT5G41090.1
OG0002489	jg12736	AT5G41130.3
OG0002489	jg12733	AT5G41120.3
OG0002490	jg20278	AT5G47600.1
OG0002491	jg20540	AT5G45440.1
OG0002492	jg20686	AT5G44590.1
OG0002492	jg20678	AT5G44600.1
OG0002493	jg21949	AT5G52530.1
OG0002494	jg22046	AT5G53260.1
OG0002494	jg22047	AT5G53270.1
OG0002495	jg22847	AT5G59120.1
OG0002495	jg22851	AT5G59090.1
OG0002496	jg22883	AT5G59490.1
OG0002497	jg23117	AT5G61690.2
OG0002497	jg23121	AT5G61730.2
OG0002498	jg23549	AT5G65380.1
OG0002511	jg30863	AT1G23020.2
OG0002511	jg28461	AT1G01590.1
OG0002512	jg28544	AT1G02360.3
OG0002512	jg8068	AT4G01700.1
OG0002513	jg28596	AT1G02840.1
OG0002514	jg13727	AT1G03230.1
OG0002514	jg28639	AT1G03220.1
OG0002515	jg28740	AT1G04230.1
OG0002516	jg18150	AT2G30980.1
OG0002516	jg28989	AT1G06390.1
OG0002517	jg29152, jg21247, jg21258	AT1G07910.2
OG0002518	jg29263, jg29262	AT1G09050.1, AT1G09040.1
OG0002519	jg31731	AT1G31200.1
OG0002519	jg29393	AT1G10155.1
OG0002520	jg33377, jg33375, jg33376	AT1G51970.1
OG0002520	jg29433	AT1G10455.1
OG0002521	jg29746	AT1G12855.1
OG0002521	jg29783	AT1G13200.1
OG0002522	jg29777	AT1G13160.1
OG0002522	jg9252	AT4G31520.1
OG0002523	jg29884	AT1G14120.1
OG0002523	jg29885	AT1G14130.1
OG0002524	jg3743	AT1G80280.1
OG0002524	jg30036	AT1G15490.1
OG0002525	jg3597	AT1G79100.1
OG0002525	jg30144	AT1G16610.3
OG0002526	jg30161, jg30172, jg30184	AT1G16780.1
OG0002526	jg3578	AT1G78920.1
OG0002527	jg3050	AT1G74040.1
OG0002527	jg30373	AT1G18500.1
OG0002528	jg30501	AT1G19770.1
OG0002529	jg30548	AT1G20200.1
OG0002529	jg3254	AT1G75990.1
OG0002530	jg2747	AT1G71230.1
OG0002530	jg30851	AT1G22920.1
OG0002531	jg2687	AT1G70730.3
OG0002531	jg30881	AT1G23190.1
OG0002532	jg30963	AT1G23995.1, AT1G23965.1
OG0002533	jg31032	AT1G27040.1
OG0002533	jg2583	AT1G69850.1
OG0002534	jg31054	AT1G26830.1
OG0002534	jg2557	AT1G69670.1
OG0002535	jg2319	AT1G67760.1
OG0002535	jg31225, jg31226	AT1G24510.1
OG0002536	jg31620	AT1G30620.1
OG0002537	jg32078	AT1G34060.1
OG0002538	jg5559	AT5G17320.1
OG0002538	jg32141	AT1G34650.1
OG0002539	jg32260	AT1G35730.2
OG0002539	jg32261	AT1G35750.1
OG0002540	jg32377	AT1G37150.9
OG0002540	jg17167	AT2G25710.1
OG0002542	jg32718	AT1G55928.1
OG0002542	jg17630	AT2G27280.1
OG0002542	jg17631	AT2G27285.1
OG0002543	jg32737	AT1G46912.1
OG0002543	jg32736	AT1G46840.1
OG0002544	jg33031, jg33036	AT1G49320.1
OG0002545	jg33143	AT1G50060.1
OG0002545	jg33141	AT1G50050.1
OG0002546	jg26315	AT3G21280.1
OG0002546	jg33330	AT1G51710.1
OG0002547	jg33341	AT1G51780.1
OG0002547	jg33339	AT1G51760.1
OG0002548	jg33389	AT1G52060.1
OG0002548	jg33391	AT1G52070.1
OG0002549	jg25606	AT3G15610.1
OG0002549	jg33467	AT1G52730.1
OG0002550	jg33628	AT1G54000.1, AT1G54010.1
OG0002551	jg33774	AT1G55920.1
OG0002552	jg8154	AT4G00872.1
OG0002553	jg25235	AT3G12780.1
OG0002553	jg33815	AT1G56190.1
OG0002554	jg355, jg2921	AT3G11880.2
OG0002554	jg2691	AT1G70770.1
OG0002555	jg378	AT1G64520.1
OG0002555	jg12856	AT5G42040.1
OG0002556	jg514, jg517	AT1G63580.1
OG0002556	jg513, jg550	AT1G63590.1
OG0002557	jg521	AT1G63540.1
OG0002557	jg522	AT1G63530.3
OG0002558	jg525	AT1G63500.1
OG0002558	jg12751	AT5G41260.1
OG0002559	jg629	AT1G62810.1
OG0002559	jg14065	AT3G43670.1
OG0002560	jg1326, jg1329, jg1330	AT1G57650.1
OG0002561	jg1585	AT1G54380.1
OG0002561	jg19567	AT2G42510.2
OG0002563	jg1785	AT1G64990.1
OG0002563	jg9682	AT4G27630.3
OG0002564	jg2058	AT1G66180.1
OG0002564	jg12205	AT5G37540.1
OG0002565	jg2199	AT1G66950.1
OG0002565	jg18773	AT2G36380.1
OG0002566	jg2984	AT1G73450.1
OG0002566	jg2985	AT1G73460.1
OG0002567	jg3251	AT1G75950.1
OG0002568	jg5462	AT5G16370.1
OG0002568	jg3252	AT1G75960.1
OG0002569	jg3305	AT1G76430.1
OG0002570	jg3574	AT1G78900.1
OG0002571	jg3732	AT1G80370.1
OG0002572	jg5218	AT5G14040.1
OG0002573	jg24132	AT3G03040.1
OG0002573	jg24131	AT3G03030.1
OG0002574	jg24533	AT3G06010.1
OG0002574	jg5790	AT5G19310.1
OG0002575	jg24550	AT3G06180.1
OG0002575	jg5754	AT5G19025.2
OG0002576	jg5747	AT5G18960.1
OG0002576	jg24558	AT3G06250.1
OG0002577	jg24569	AT3G06350.1
OG0002578	jg3822	AT5G01870.1
OG0002578	jg24790	AT3G08770.2
OG0002579	jg24926	AT3G09970.1
OG0002580	jg4607	AT5G07630.1
OG0002581	jg25218	AT3G12630.1
OG0002582	jg25278	AT3G13080.1
OG0002583	jg25432	AT3G14210.1
OG0002584	jg12629, jg7767, jg25567	AT3G15351.1
OG0002585	jg25802	AT3G17152.1
OG0002586	jg26078	AT3G19390.1, AT3G19400.1
OG0002587	jg4748	AT5G09320.1
OG0002587	jg26123	AT3G19770.1
OG0002588	jg12071, jg26366	AT3G32050.1
OG0002589	jg26842	AT3G25040.1
OG0002590	jg11921	AT5G35320.1
OG0002591	jg28012	AT2G18510.1
OG0002592	jg8962	AT4G34040.1
OG0002592	jg27575	AT2G15530.4
OG0002593	jg28081	AT2G18990.1
OG0002594	jg28133	AT2G19480.1
OG0002595	jg16596	AT2G21800.2
OG0002595	jg16644	AT2G22140.1
OG0002596	jg23333, jg16993, jg17276	AT5G63600.2
OG0002597	jg9209	AT4G31900.1
OG0002597	jg17062	AT2G25170.3
OG0002598	jg17106	AT2G25355.1
OG0002598	jg9181	AT4G32175.1
OG0002600	jg6233	AT5G23820.1
OG0002600	jg17587	AT5G23840.1, AT5G23830.1
OG0002601	jg17674	AT2G27550.1
OG0002602	jg23086	AT5G61412.1
OG0002603	jg18716	AT2G35820.2, AT2G35810.1, AT2G35830.2
OG0002604	jg15303	AT3G53680.2
OG0002604	jg18909	AT2G37520.1
OG0002605	jg19013	AT2G38365.1
OG0002606	jg19311	AT2G40475.1
OG0002607	jg19395	AT2G41190.1
OG0002608	jg19462	AT2G41730.1, AT5G24640.1
OG0002610	jg19725	AT2G43780.4
OG0002611	jg19733	AT2G43860.1
OG0002612	jg19741	AT2G43920.1
OG0002612	jg19738	AT2G43910.1
OG0002613	jg16089	AT3G60320.1
OG0002614	jg16212	AT3G61570.1
OG0002614	jg20017	AT2G46180.1
OG0002615	jg20045	AT2G46450.1
OG0002616	jg16292	AT3G62220.1
OG0002616	jg20113	AT2G47060.4
OG0002617	jg12920	AT2G01290.1
OG0002618	jg13030	AT2G02147.1
OG0002619	jg13179	AT2G03760.1
OG0002620	jg13207	AT2G04046.1
OG0002620	jg13206	AT2G04045.1
OG0002621	jg13576	AT3G28150.1
OG0002622	jg14003, jg13978	AT3G43190.1
OG0002622	jg5946	AT5G20830.1
OG0002623	jg8948	AT3G42050.1
OG0002624	jg14304	AT3G45420.1
OG0002624	jg14303	AT3G45410.1
OG0002625	jg14351	AT3G45750.1
OG0002626	jg14801, jg14803, jg14787, jg14789	AT3G49450.1
OG0002627	jg14876	AT3G50090.1
OG0002627	jg14877	AT3G50100.1
OG0002628	jg14942	AT3G50730.1
OG0002628	jg14941	AT3G50720.1
OG0002629	jg15009	AT3G51260.1
OG0002630	jg15023	AT3G51370.1
OG0002630	jg23786	AT5G66080.1
OG0002631	jg15079	AT3G51800.2
OG0002632	jg15574	AT3G56060.1
OG0002633	jg15677	AT3G57062.1
OG0002634	jg16221	AT3G61650.1
OG0002634	jg4319	AT5G05620.1
OG0002635	jg16300	AT3G62300.2
OG0002636	jg4146	AT5G04010.1
OG0002637	jg4197	AT5G04460.1
OG0002638	jg4493	AT5G06730.1
OG0002638	jg4492	AT5G06720.1
OG0002639	jg4681	AT5G08335.1
OG0002640	jg4780	AT5G09640.1
OG0002641	jg4790	AT5G09760.2
OG0002642	jg4801	AT5G09830.1
OG0002643	jg23538	AT5G65270.1
OG0002644	jg4949	AT5G11210.5
OG0002644	jg4950	AT5G11180.2
OG0002645	jg6192, jg5775	AT5G23420.1
OG0002646	jg6011	AT5G22090.1
OG0002647	jg6229	AT5G23800.2
OG0002647	jg6227	AT5G23770.2
OG0002648	jg6374	AT5G25030.1
OG0002649	jg6450	AT5G25640.1
OG0002650	jg6615	AT5G27760.1
OG0002651	jg6873	AT5G28960.1
OG0002651	jg6871	AT5G28910.2
OG0002652	jg7193	AT4G08895.1
OG0002652	jg20899	AT5G43340.1
OG0002653	jg12555	AT5G40080.1, AT5G39800.1
OG0002654	jg7407	AT3G55680.1
OG0002655	jg7854	AT4G02740.2
OG0002656	jg23539	AT5G65274.1
OG0002657	jg8317, jg8318	AT4G38540.1
OG0002658	jg8805	AT4G35410.2
OG0002659	jg8863	AT4G34920.1
OG0002660	jg9264	AT4G31380.1
OG0002661	jg9407	AT4G30067.1
OG0002661	jg9408	AT4G30064.1
OG0002662	jg9505	AT4G29285.1
OG0002663	jg9508	AT4G29270.1
OG0002664	jg9587	AT4G28460.1
OG0002665	jg22449	AT5G56020.1
OG0002665	jg9796	AT4G26550.1
OG0002666	jg22492	AT5G56350.1
OG0002666	jg9817	AT4G26390.1
OG0002667	jg9946	AT4G25230.1
OG0002667	jg21814	AT5G51450.2
OG0002668	jg10125	AT4G23700.1
OG0002669	jg20472	AT5G46000.1
OG0002670	jg10291	AT4G22390.1
OG0002671	jg10398	AT4G21650.1
OG0002671	jg10399	AT4G21630.1
OG0002672	jg10508	AT4G20440.1
OG0002672	jg20707	AT5G44500.1
OG0002673	jg10563	AT4G20040.1
OG0002674	jg10608	AT4G19690.2
OG0002675	jg10698	AT4G18910.1
OG0002675	jg10681	AT4G19030.1
OG0002676	jg11074	AT4G15990.1
OG0002677	jg11140	AT4G15630.1
OG0002677	jg11141	AT4G15620.1
OG0002678	jg11287	AT4G14713.1
OG0002678	jg11285	AT4G14720.2
OG0002679	jg12464	AT5G39030.1
OG0002679	jg12463	AT5G39020.1
OG0002680	jg12699	AT5G40780.1
OG0002681	jg12798	AT5G41720.1
OG0002682	jg20335	AT5G47160.1
OG0002683	jg20635, jg20633, jg20631	AT5G44960.1, AT5G44940.1
OG0002683	jg20628	AT5G44980.1
OG0002684	jg20675	AT5G44620.1
OG0002685	jg21015	AT5G42820.1
OG0002686	jg21467	AT5G48905.1
OG0002687	jg21551	AT5G49280.1
OG0002688	jg21820	AT5G51490.1
OG0002689	jg22391	AT5G55560.1
OG0002691	jg22819	AT5G58950.1
OG0002692	jg22922	AT5G59845.1
OG0002693	jg22939	AT5G60000.1
OG0002694	jg23256	AT5G62950.1, AT3G28956.10
OG0002695	jg23294	AT5G63230.1
OG0002695	jg23293	AT5G63225.1
OG0002706	jg28492	AT5G35640.1, AT1G01355.1
OG0002707	jg29570	AT1G11450.3
OG0002707	jg28521	AT1G01070.1
OG0002708	jg28983	AT1G06310.1
OG0002708	jg28982	AT3G06690.1, AT1G06290.1
OG0002709	jg29046	AT1G06925.1, AT4G20480.1
OG0002710	jg29048	AT1G06960.1
OG0002710	jg18067	AT2G30260.1
OG0002711	jg29161	AT1G08010.1, AT1G08000.1
OG0002712	jg29253	AT1G08930.1
OG0002713	jg29321	AT1G09560.1
OG0002714	jg29328	AT1G09620.1
OG0002715	jg29399	AT1G10210.1
OG0002716	jg29400	AT1G10220.2
OG0002717	jg16961	AT2G24600.3
OG0002718	jg27663, jg27593	AT2G16225.1
OG0002720	jg29670	AT1G12270.1
OG0002720	jg636	AT1G62740.1
OG0002721	jg13353	AT3G26640.1
OG0002721	jg29749	AT1G12910.1
OG0002722	jg29819	AT1G13580.2
OG0002722	jg13209	AT3G25540.1
OG0002723	jg29852	AT1G13830.2
OG0002724	jg21617	AT5G49700.1
OG0002724	jg29928	AT1G14490.2
OG0002725	jg29942	AT1G14610.1
OG0002726	jg29973	AT1G14880.1, AT5G35525.1, AT1G14870.1
OG0002727	jg30091	AT1G16000.1
OG0002727	jg3670	AT1G80890.1
OG0002728	jg23934	AT3G01610.2
OG0002729	jg33600	AT1G53750.1
OG0002729	jg30250	AT1G53780.2
OG0002730	jg6582	AT5G26830.1
OG0002731	jg30367	AT1G18450.1
OG0002732	jg3054, jg3051	AT1G74045.1
OG0002732	jg30374	AT1G18510.1
OG0002733	jg30615	AT1G20710.1
OG0002733	jg30614	AT1G20700.1
OG0002734	jg30743	AT1G21920.1
OG0002735	jg30752	AT1G21970.1
OG0002736	jg30824	AT1G22640.1
OG0002737	jg30874	AT1G23130.1
OG0002738	jg30889	AT1G23220.1
OG0002739	jg30952	AT1G23840.1
OG0002739	jg30951	AT1G23830.1
OG0002741	jg2554	AT1G69640.1
OG0002742	jg31093	AT1G26630.1
OG0002743	jg31320	AT1G28010.1
OG0002743	jg31311	AT1G27940.1
OG0002744	jg31346	AT1G28240.1
OG0002745	jg31462, jg31461	AT1G29370.1, AT1G29350.1
OG0002746	jg31515	AT1G29740.1
OG0002746	jg31513	AT1G29730.2
OG0002747	jg31526	AT1G29850.3
OG0002748	jg31586	AT1G30410.1
OG0002748	jg31587	AT1G30420.1
OG0002749	jg32129	AT1G34540.1
OG0002750	jg32135	AT3G15750.1, AT1G34570.1
OG0002752	jg32474	AT1G42560.1
OG0002752	jg18465	AT2G33670.1
OG0002753	jg9292	AT4G31050.1
OG0002753	jg32789	AT1G47578.1
OG0002754	jg10939	AT1G43010.1
OG0002755	jg6552, jg32867, jg32854	AT5G26710.1
OG0002756	jg32894	AT1G48180.1
OG0002756	jg33326	AT1G51670.1
OG0002757	jg25768	AT3G16895.1
OG0002757	jg2186, jg32987, jg26373, jg25803	AT3G17155.1
OG0002758	jg33028	AT1G49290.1
OG0002760	jg33278	AT1G51355.1
OG0002761	jg33327	AT1G51680.1
OG0002761	jg26307, jg26310	AT3G21240.1
OG0002762	jg33703	AT5G51795.1
OG0002762	jg33701	AT1G55460.1
OG0002763	jg33740	AT1G55670.1
OG0002764	jg33796	AT1G56070.1
OG0002765	jg12759	AT5G41340.1
OG0002765	jg490	AT1G63800.1
OG0002766	jg731	AT1G62040.1
OG0002767	jg775	AT1G61730.1, AT4G00390.1
OG0002768	jg11435	AT4G13780.1
OG0002769	jg1325, jg1328, jg4751	AT5G09370.1
OG0002770	jg6640	AT5G27640.2
OG0002770	jg6457	AT5G25780.1
OG0002771	jg6022	AT5G22170.1
OG0002772	jg2164	AT1G66740.1
OG0002772	jg12308	AT5G38110.1
OG0002773	jg2193	AT1G66920.2
OG0002774	jg2347	AT1G67890.1
OG0002774	jg21580	AT5G49470.2
OG0002775	jg16905	AT2G24280.1
OG0002776	jg12493, jg12494	AT5G39330.1
OG0002776	jg2603	AT1G70020.1
OG0002777	jg2759, jg25350	AT3G13640.1
OG0002778	jg2777	AT1G71450.1
OG0002779	jg2833	AT1G72040.1
OG0002780	jg3189	AT1G75335.1
OG0002780	jg22942	AT5G60030.1
OG0002781	jg3196	AT2G31305.1
OG0002782	jg3440	AT1G77700.1
OG0002783	jg3723	AT5G26270.1
OG0002784	jg24013	AT3G02090.2
OG0002785	jg24034	AT3G02270.1
